# Comments on shell extraction
#
# star_pos_pxl:[166.1, 169.1]  # position of star in original datacube pixel (y,x)
# star_pos_wcs:[-62.64006879, 98.9003431]  # position of star in J2000 (dec, ra)
# subcube_size:45  # size in arcsec of each axis of the subcube extracted from the original one.
# rest_line:4861.3  # rest wavelength of the line in angstrom
# wave_range:50  # the range of wavelength considered, centered at rest_line (lambda_blue = rest_line - wave_range/2, lambda_red = rest_line - wave_range/2)
# snr_threshold:2  # when extracting shell, select svoxels with snr greater or equal to this value
# bindata:False  # True if data was binned, False otherwise
# pxl_scl:[0.2 0.2]  # pixel scale in arcsecs (y,x)
# wave_step:1.25  # wavelength step of the cube in angstrom
# minimum_adjacent_pixels:3  # when extracting shell, select those svoxels with at least this number of adjacent svoxels (after applying snr_threshold selection)
# flux_selection:0.1  # when extracting shell, select those svoxels wich flux is greater than flux_selection quantile (after applying minimum_adjacent_pixels selection)
# distance[pc]:501  # distance used to convert PPV into PPP in parsec
# tsn[yrs]:96.5503  # time since nova in years
# vsys[km/s]:1.8  # systemic velocity used to convert PPV into PPP in km/s
# expansion_history:"linear"  # expansion history model used during PPP conversion
# expansion_coeffs:[370]  # coefficients used during PPP conversion (model dependent)
#
# Comments on columns
#
# x,y,z_pxl: svoxel x,y and z position in pixels with respect the central star which is at 0,0,0
# x,y_arcsec: svoxel x and y position in arcsecs in the PPV space with respect the central star
# z_kms: svoxel velocity in km/s in the PPV space with respect the rest_line wavelength
# x,y,z_au: svoxel position in the PPP space in AU with respect the central star
# flux, flux_e: the flux and its uncertainty associated to the svoxel
# snr: lower limit for the signal to noise ratio associated to the svoxel
# belongs_to: if the svoxels belongs to the star, equatorial ring or polar filament
#
x_pxl,y_pxl,z_pxl,x_arcsec,y_arcsec,z_kms,x_au,y_au,z_au,flux,flux_e,snr,belongs_to
-1.3,13.9,0.99,-0.26,2.78,76.0,-130.0,1393.0,1511.0,156.0,25.0,6.0,star
-0.3,13.9,0.99,-0.06,2.78,76.0,-30.0,1393.0,1511.0,158.0,25.0,6.0,star
0.7,13.9,0.99,0.14,2.78,76.0,70.0,1393.0,1511.0,178.0,26.0,6.0,star
1.7,13.9,0.99,0.34,2.78,76.0,170.0,1393.0,1511.0,153.0,24.0,6.0,star
2.7,13.9,0.99,0.54,2.78,76.0,271.0,1393.0,1511.0,148.0,23.0,6.0,star
3.7,13.9,0.99,0.74,2.78,76.0,371.0,1393.0,1511.0,158.0,26.0,5.0,star
4.7,13.9,0.99,0.94,2.78,76.0,471.0,1393.0,1511.0,151.0,26.0,5.0,star
5.7,13.9,0.99,1.14,2.78,76.0,571.0,1393.0,1511.0,150.0,24.0,6.0,star
6.7,13.9,0.99,1.34,2.78,76.0,671.0,1393.0,1511.0,97.0,20.0,4.0,star
7.7,13.9,0.99,1.54,2.78,76.0,772.0,1393.0,1511.0,111.0,20.0,5.0,star
8.7,13.9,0.99,1.74,2.78,76.0,872.0,1393.0,1511.0,45.0,19.0,2.0,star
9.7,13.9,0.99,1.94,2.78,76.0,972.0,1393.0,1511.0,45.0,18.0,2.0,star
10.7,13.9,0.99,2.14,2.78,76.0,1072.0,1393.0,1511.0,41.0,16.0,2.0,star
11.7,13.9,0.99,2.34,2.78,76.0,1172.0,1393.0,1511.0,45.0,17.0,2.0,star
12.7,13.9,0.99,2.54,2.78,76.0,1273.0,1393.0,1511.0,57.0,15.0,3.0,star
13.7,13.9,0.99,2.74,2.78,76.0,1373.0,1393.0,1511.0,42.0,15.0,2.0,star
14.7,13.9,0.99,2.94,2.78,76.0,1473.0,1393.0,1511.0,50.0,17.0,2.0,star
-12.3,14.9,0.99,-2.46,2.98,76.0,-1232.0,1493.0,1511.0,36.0,16.0,2.0,star
-11.3,14.9,0.99,-2.26,2.98,76.0,-1132.0,1493.0,1511.0,77.0,18.0,4.0,star
-10.3,14.9,0.99,-2.06,2.98,76.0,-1032.0,1493.0,1511.0,56.0,16.0,3.0,star
-9.3,14.9,0.99,-1.86,2.98,76.0,-932.0,1493.0,1511.0,57.0,18.0,3.0,star
-8.3,14.9,0.99,-1.66,2.98,76.0,-832.0,1493.0,1511.0,66.0,19.0,3.0,star
-7.3,14.9,0.99,-1.46,2.98,76.0,-731.0,1493.0,1511.0,62.0,18.0,3.0,star
-6.3,14.9,0.99,-1.26,2.98,76.0,-631.0,1493.0,1511.0,63.0,20.0,3.0,star
-5.3,14.9,0.99,-1.06,2.98,76.0,-531.0,1493.0,1511.0,67.0,21.0,3.0,star
-4.3,14.9,0.99,-0.86,2.98,76.0,-431.0,1493.0,1511.0,92.0,20.0,4.0,star
-3.3,14.9,0.99,-0.66,2.98,76.0,-331.0,1493.0,1511.0,108.0,19.0,5.0,star
-2.3,14.9,0.99,-0.46,2.98,76.0,-230.0,1493.0,1511.0,86.0,20.0,4.0,star
-1.3,14.9,0.99,-0.26,2.98,76.0,-130.0,1493.0,1511.0,85.0,20.0,4.0,star
-0.3,14.9,0.99,-0.06,2.98,76.0,-30.0,1493.0,1511.0,122.0,21.0,5.0,star
0.7,14.9,0.99,0.14,2.98,76.0,70.0,1493.0,1511.0,110.0,21.0,5.0,star
1.7,14.9,0.99,0.34,2.98,76.0,170.0,1493.0,1511.0,108.0,20.0,5.0,star
2.7,14.9,0.99,0.54,2.98,76.0,271.0,1493.0,1511.0,111.0,19.0,5.0,star
3.7,14.9,0.99,0.74,2.98,76.0,371.0,1493.0,1511.0,91.0,22.0,4.0,star
4.7,14.9,0.99,0.94,2.98,76.0,471.0,1493.0,1511.0,98.0,22.0,4.0,star
5.7,14.9,0.99,1.14,2.98,76.0,571.0,1493.0,1511.0,76.0,20.0,3.0,star
6.7,14.9,0.99,1.34,2.98,76.0,671.0,1493.0,1511.0,63.0,17.0,3.0,star
7.7,14.9,0.99,1.54,2.98,76.0,772.0,1493.0,1511.0,96.0,18.0,5.0,star
8.7,14.9,0.99,1.74,2.98,76.0,872.0,1493.0,1511.0,53.0,18.0,2.0,star
10.7,14.9,0.99,2.14,2.98,76.0,1072.0,1493.0,1511.0,43.0,16.0,2.0,star
11.7,14.9,0.99,2.34,2.98,76.0,1172.0,1493.0,1511.0,53.0,18.0,2.0,star
12.7,14.9,0.99,2.54,2.98,76.0,1273.0,1493.0,1511.0,41.0,15.0,2.0,star
-13.3,15.9,0.99,-2.66,3.18,76.0,-1333.0,1593.0,1511.0,38.0,15.0,2.0,star
-12.3,15.9,0.99,-2.46,3.18,76.0,-1232.0,1593.0,1511.0,37.0,15.0,2.0,star
-11.3,15.9,0.99,-2.26,3.18,76.0,-1132.0,1593.0,1511.0,43.0,15.0,2.0,star
-10.3,15.9,0.99,-2.06,3.18,76.0,-1032.0,1593.0,1511.0,35.0,15.0,2.0,star
-9.3,15.9,0.99,-1.86,3.18,76.0,-932.0,1593.0,1511.0,48.0,17.0,2.0,star
-6.3,15.9,0.99,-1.26,3.18,76.0,-631.0,1593.0,1511.0,73.0,20.0,3.0,star
-5.3,15.9,0.99,-1.06,3.18,76.0,-531.0,1593.0,1511.0,67.0,19.0,3.0,star
-4.3,15.9,0.99,-0.86,3.18,76.0,-431.0,1593.0,1511.0,77.0,19.0,3.0,star
-3.3,15.9,0.99,-0.66,3.18,76.0,-331.0,1593.0,1511.0,86.0,17.0,4.0,star
-0.3,15.9,0.99,-0.06,3.18,76.0,-30.0,1593.0,1511.0,85.0,19.0,4.0,star
0.7,15.9,0.99,0.14,3.18,76.0,70.0,1593.0,1511.0,72.0,19.0,3.0,star
3.7,15.9,0.99,0.74,3.18,76.0,371.0,1593.0,1511.0,126.0,22.0,5.0,star
4.7,15.9,0.99,0.94,3.18,76.0,471.0,1593.0,1511.0,113.0,22.0,5.0,star
5.7,15.9,0.99,1.14,3.18,76.0,571.0,1593.0,1511.0,40.0,18.0,2.0,star
6.7,15.9,0.99,1.34,3.18,76.0,671.0,1593.0,1511.0,62.0,17.0,3.0,star
11.7,15.9,0.99,2.34,3.18,76.0,1172.0,1593.0,1511.0,40.0,16.0,2.0,star
-9.3,16.9,0.99,-1.86,3.38,76.0,-932.0,1693.0,1511.0,42.0,16.0,2.0,star
-6.3,16.9,0.99,-1.26,3.38,76.0,-631.0,1693.0,1511.0,72.0,19.0,3.0,star
-4.3,16.9,0.99,-0.86,3.38,76.0,-431.0,1693.0,1511.0,60.0,17.0,3.0,star
-3.3,16.9,0.99,-0.66,3.38,76.0,-331.0,1693.0,1511.0,63.0,15.0,4.0,star
-0.3,16.9,0.99,-0.06,3.38,76.0,-30.0,1693.0,1511.0,53.0,16.0,3.0,star
0.7,16.9,0.99,0.14,3.38,76.0,70.0,1693.0,1511.0,53.0,17.0,3.0,star
3.7,16.9,0.99,0.74,3.38,76.0,371.0,1693.0,1511.0,76.0,20.0,3.0,star
5.7,16.9,0.99,1.14,3.38,76.0,571.0,1693.0,1511.0,65.0,17.0,3.0,star
6.7,16.9,0.99,1.34,3.38,76.0,671.0,1693.0,1511.0,36.0,14.0,2.0,star
-10.3,17.9,0.99,-2.06,3.58,76.0,-1032.0,1794.0,1511.0,38.0,14.0,2.0,star
-6.3,17.9,0.99,-1.26,3.58,76.0,-631.0,1794.0,1511.0,61.0,18.0,3.0,star
-5.3,17.9,0.99,-1.06,3.58,76.0,-531.0,1794.0,1511.0,71.0,18.0,3.0,star
-3.3,17.9,0.99,-0.66,3.58,76.0,-331.0,1794.0,1511.0,51.0,15.0,3.0,star
-2.3,17.9,0.99,-0.46,3.58,76.0,-230.0,1794.0,1511.0,70.0,17.0,4.0,star
-1.3,17.9,0.99,-0.26,3.58,76.0,-130.0,1794.0,1511.0,53.0,16.0,3.0,star
-0.3,17.9,0.99,-0.06,3.58,76.0,-30.0,1794.0,1511.0,61.0,17.0,3.0,star
0.7,17.9,0.99,0.14,3.58,76.0,70.0,1794.0,1511.0,60.0,17.0,3.0,star
1.7,17.9,0.99,0.34,3.58,76.0,170.0,1794.0,1511.0,50.0,16.0,3.0,star
2.7,17.9,0.99,0.54,3.58,76.0,271.0,1794.0,1511.0,50.0,16.0,3.0,star
4.7,17.9,0.99,0.94,3.58,76.0,471.0,1794.0,1511.0,42.0,18.0,2.0,star
5.7,17.9,0.99,1.14,3.58,76.0,571.0,1794.0,1511.0,62.0,17.0,3.0,star
-3.3,18.9,0.99,-0.66,3.78,76.0,-331.0,1894.0,1511.0,45.0,15.0,2.0,star
-2.3,18.9,0.99,-0.46,3.78,76.0,-230.0,1894.0,1511.0,60.0,17.0,3.0,star
-1.3,18.9,0.99,-0.26,3.78,76.0,-130.0,1894.0,1511.0,40.0,16.0,2.0,star
0.7,18.9,0.99,0.14,3.78,76.0,70.0,1894.0,1511.0,63.0,18.0,3.0,star
5.7,18.9,0.99,1.14,3.78,76.0,571.0,1894.0,1511.0,57.0,18.0,3.0,star
9.7,18.9,0.99,1.94,3.78,76.0,972.0,1894.0,1511.0,45.0,17.0,2.0,star
11.7,18.9,0.99,2.34,3.78,76.0,1172.0,1894.0,1511.0,53.0,18.0,2.0,star
-3.3,19.9,0.99,-0.66,3.98,76.0,-331.0,1994.0,1511.0,42.0,14.0,3.0,star
-0.3,19.9,0.99,-0.06,3.98,76.0,-30.0,1994.0,1511.0,35.0,15.0,2.0,star
4.7,19.9,0.99,0.94,3.98,76.0,471.0,1994.0,1511.0,41.0,16.0,2.0,star
74.7,50.9,0.99,14.94,10.18,76.0,7485.0,5100.0,1511.0,38.0,12.0,3.0,equatorial
33.7,56.9,0.99,6.74,11.38,76.0,3377.0,5701.0,1511.0,36.0,9.0,3.0,equatorial
39.7,57.9,0.99,7.94,11.58,76.0,3978.0,5802.0,1511.0,37.0,12.0,2.0,equatorial
35.7,58.9,0.99,7.14,11.78,76.0,3577.0,5902.0,1511.0,38.0,14.0,2.0,equatorial
37.7,58.9,0.99,7.54,11.78,76.0,3778.0,5902.0,1511.0,35.0,13.0,2.0,equatorial
38.7,58.9,0.99,7.74,11.78,76.0,3878.0,5902.0,1511.0,35.0,12.0,2.0,equatorial
41.7,58.9,0.99,8.34,11.78,76.0,4178.0,5902.0,1511.0,40.0,13.0,2.0,equatorial
46.7,58.9,0.99,9.34,11.78,76.0,4679.0,5902.0,1511.0,43.0,15.0,2.0,equatorial
36.7,59.9,0.99,7.34,11.98,76.0,3677.0,6002.0,1511.0,48.0,15.0,3.0,equatorial
33.7,60.9,0.99,6.74,12.18,76.0,3377.0,6102.0,1511.0,35.0,12.0,2.0,equatorial
35.7,60.9,0.99,7.14,12.18,76.0,3577.0,6102.0,1511.0,38.0,13.0,2.0,equatorial
39.7,60.9,0.99,7.94,12.18,76.0,3978.0,6102.0,1511.0,41.0,14.0,2.0,equatorial
33.7,61.9,0.99,6.74,12.38,76.0,3377.0,6202.0,1511.0,48.0,13.0,3.0,equatorial
39.7,61.9,0.99,7.94,12.38,76.0,3978.0,6202.0,1511.0,38.0,14.0,2.0,equatorial
40.7,61.9,0.99,8.14,12.38,76.0,4078.0,6202.0,1511.0,45.0,14.0,3.0,equatorial
33.7,62.9,0.99,6.74,12.58,76.0,3377.0,6303.0,1511.0,46.0,13.0,3.0,equatorial
34.7,62.9,0.99,6.94,12.58,76.0,3477.0,6303.0,1511.0,38.0,12.0,3.0,equatorial
41.7,62.9,0.99,8.34,12.58,76.0,4178.0,6303.0,1511.0,50.0,15.0,3.0,equatorial
44.7,62.9,0.99,8.94,12.58,76.0,4479.0,6303.0,1511.0,50.0,15.0,3.0,equatorial
39.7,63.9,0.99,7.94,12.78,76.0,3978.0,6403.0,1511.0,37.0,13.0,2.0,equatorial
34.7,64.9,0.99,6.94,12.98,76.0,3477.0,6503.0,1511.0,43.0,13.0,3.0,equatorial
35.7,64.9,0.99,7.14,12.98,76.0,3577.0,6503.0,1511.0,38.0,13.0,2.0,equatorial
36.7,64.9,0.99,7.34,12.98,76.0,3677.0,6503.0,1511.0,52.0,15.0,3.0,equatorial
41.7,64.9,0.99,8.34,12.98,76.0,4178.0,6503.0,1511.0,38.0,14.0,2.0,equatorial
33.7,65.9,0.99,6.74,13.18,76.0,3377.0,6603.0,1511.0,45.0,11.0,3.0,equatorial
34.7,65.9,0.99,6.94,13.18,76.0,3477.0,6603.0,1511.0,45.0,11.0,3.0,equatorial
35.7,65.9,0.99,7.14,13.18,76.0,3577.0,6603.0,1511.0,48.0,11.0,4.0,equatorial
36.7,65.9,0.99,7.34,13.18,76.0,3677.0,6603.0,1511.0,51.0,14.0,3.0,equatorial
28.7,66.9,0.99,5.74,13.38,76.0,2876.0,6703.0,1511.0,37.0,12.0,3.0,equatorial
30.7,66.9,0.99,6.14,13.38,76.0,3076.0,6703.0,1511.0,36.0,11.0,3.0,equatorial
34.7,66.9,0.99,6.94,13.38,76.0,3477.0,6703.0,1511.0,35.0,12.0,2.0,equatorial
37.7,66.9,0.99,7.54,13.38,76.0,3778.0,6703.0,1511.0,53.0,14.0,3.0,equatorial
38.7,66.9,0.99,7.74,13.38,76.0,3878.0,6703.0,1511.0,43.0,13.0,3.0,equatorial
45.7,66.9,0.99,9.14,13.38,76.0,4579.0,6703.0,1511.0,35.0,13.0,2.0,equatorial
29.7,67.9,0.99,5.94,13.58,76.0,2976.0,6804.0,1511.0,38.0,12.0,3.0,equatorial
32.7,67.9,0.99,6.54,13.58,76.0,3277.0,6804.0,1511.0,38.0,13.0,2.0,equatorial
36.7,67.9,0.99,7.34,13.58,76.0,3677.0,6804.0,1511.0,38.0,14.0,2.0,equatorial
41.7,67.9,0.99,8.34,13.58,76.0,4178.0,6804.0,1511.0,36.0,13.0,2.0,equatorial
29.7,68.9,0.99,5.94,13.78,76.0,2976.0,6904.0,1511.0,35.0,13.0,2.0,equatorial
34.7,68.9,0.99,6.94,13.78,76.0,3477.0,6904.0,1511.0,48.0,13.0,3.0,equatorial
36.7,68.9,0.99,7.34,13.78,76.0,3677.0,6904.0,1511.0,51.0,14.0,3.0,equatorial
30.7,69.9,0.99,6.14,13.98,76.0,3076.0,7004.0,1511.0,46.0,15.0,3.0,equatorial
35.7,69.9,0.99,7.14,13.98,76.0,3577.0,7004.0,1511.0,42.0,13.0,3.0,equatorial
36.7,69.9,0.99,7.34,13.98,76.0,3677.0,7004.0,1511.0,42.0,13.0,3.0,equatorial
40.7,69.9,0.99,8.14,13.98,76.0,4078.0,7004.0,1511.0,35.0,12.0,2.0,equatorial
41.7,69.9,0.99,8.34,13.98,76.0,4178.0,7004.0,1511.0,43.0,12.0,3.0,equatorial
41.7,70.9,0.99,8.34,14.18,76.0,4178.0,7104.0,1511.0,38.0,13.0,2.0,equatorial
28.7,71.9,0.99,5.74,14.38,76.0,2876.0,7204.0,1511.0,41.0,16.0,2.0,equatorial
33.7,71.9,0.99,6.74,14.38,76.0,3377.0,7204.0,1511.0,43.0,14.0,3.0,equatorial
36.7,72.9,0.99,7.34,14.58,76.0,3677.0,7305.0,1511.0,35.0,12.0,2.0,equatorial
33.7,73.9,0.99,6.74,14.78,76.0,3377.0,7405.0,1511.0,45.0,12.0,3.0,equatorial
36.7,73.9,0.99,7.34,14.78,76.0,3677.0,7405.0,1511.0,35.0,13.0,2.0,equatorial
10.7,-77.1,1.99,2.14,-15.42,153.0,1072.0,-7725.0,3079.0,36.0,14.0,2.0,equatorial
-28.3,-76.1,1.99,-5.66,-15.22,153.0,-2836.0,-7625.0,3079.0,45.0,14.0,3.0,equatorial
14.7,-74.1,1.99,2.94,-14.82,153.0,1473.0,-7425.0,3079.0,42.0,14.0,2.0,equatorial
-22.3,-72.1,1.99,-4.46,-14.42,153.0,-2234.0,-7224.0,3079.0,56.0,13.0,4.0,equatorial
11.7,-72.1,1.99,2.34,-14.42,153.0,1172.0,-7224.0,3079.0,36.0,12.0,2.0,equatorial
14.7,-72.1,1.99,2.94,-14.42,153.0,1473.0,-7224.0,3079.0,47.0,15.0,3.0,equatorial
-27.3,-71.1,1.99,-5.46,-14.22,153.0,-2735.0,-7124.0,3079.0,35.0,12.0,2.0,equatorial
-25.3,-71.1,1.99,-5.06,-14.22,153.0,-2535.0,-7124.0,3079.0,40.0,12.0,3.0,equatorial
-23.3,-71.1,1.99,-4.66,-14.22,153.0,-2335.0,-7124.0,3079.0,47.0,12.0,3.0,equatorial
-35.3,-70.1,1.99,-7.06,-14.02,153.0,-3537.0,-7024.0,3079.0,37.0,10.0,3.0,equatorial
-27.3,-70.1,1.99,-5.46,-14.02,153.0,-2735.0,-7024.0,3079.0,46.0,12.0,3.0,equatorial
-26.3,-70.1,1.99,-5.26,-14.02,153.0,-2635.0,-7024.0,3079.0,35.0,11.0,2.0,equatorial
-25.3,-70.1,1.99,-5.06,-14.02,153.0,-2535.0,-7024.0,3079.0,38.0,12.0,3.0,equatorial
-21.3,-70.1,1.99,-4.26,-14.02,153.0,-2134.0,-7024.0,3079.0,35.0,12.0,2.0,equatorial
-27.3,-69.1,1.99,-5.46,-13.82,153.0,-2735.0,-6924.0,3079.0,52.0,12.0,4.0,equatorial
-26.3,-69.1,1.99,-5.26,-13.82,153.0,-2635.0,-6924.0,3079.0,36.0,12.0,3.0,equatorial
-24.3,-69.1,1.99,-4.86,-13.82,153.0,-2435.0,-6924.0,3079.0,42.0,13.0,3.0,equatorial
-21.3,-69.1,1.99,-4.26,-13.82,153.0,-2134.0,-6924.0,3079.0,36.0,12.0,2.0,equatorial
-29.3,-68.1,1.99,-5.86,-13.62,153.0,-2936.0,-6824.0,3079.0,40.0,14.0,2.0,equatorial
-28.3,-68.1,1.99,-5.66,-13.62,153.0,-2836.0,-6824.0,3079.0,38.0,15.0,2.0,equatorial
-29.3,-67.1,1.99,-5.86,-13.42,153.0,-2936.0,-6723.0,3079.0,47.0,14.0,3.0,equatorial
-28.3,-67.1,1.99,-5.66,-13.42,153.0,-2836.0,-6723.0,3079.0,46.0,15.0,2.0,equatorial
-24.3,-67.1,1.99,-4.86,-13.42,153.0,-2435.0,-6723.0,3079.0,41.0,14.0,2.0,equatorial
-26.3,-66.1,1.99,-5.26,-13.22,153.0,-2635.0,-6623.0,3079.0,38.0,13.0,2.0,equatorial
-25.3,-66.1,1.99,-5.06,-13.22,153.0,-2535.0,-6623.0,3079.0,53.0,14.0,3.0,equatorial
-24.3,-66.1,1.99,-4.86,-13.22,153.0,-2435.0,-6623.0,3079.0,42.0,14.0,2.0,equatorial
-30.3,-65.1,1.99,-6.06,-13.02,153.0,-3036.0,-6523.0,3079.0,35.0,13.0,2.0,equatorial
-29.3,-65.1,1.99,-5.86,-13.02,153.0,-2936.0,-6523.0,3079.0,37.0,13.0,2.0,equatorial
-27.3,-65.1,1.99,-5.46,-13.02,153.0,-2735.0,-6523.0,3079.0,35.0,12.0,2.0,equatorial
-26.3,-65.1,1.99,-5.26,-13.02,153.0,-2635.0,-6523.0,3079.0,50.0,13.0,3.0,equatorial
-24.3,-65.1,1.99,-4.86,-13.02,153.0,-2435.0,-6523.0,3079.0,40.0,13.0,2.0,equatorial
-15.3,-65.1,1.99,-3.06,-13.02,153.0,-1533.0,-6523.0,3079.0,36.0,13.0,2.0,equatorial
-29.3,-62.1,1.99,-5.86,-12.42,153.0,-2936.0,-6222.0,3079.0,45.0,13.0,3.0,equatorial
-24.3,-62.1,1.99,-4.86,-12.42,153.0,-2435.0,-6222.0,3079.0,36.0,14.0,2.0,equatorial
-26.3,-61.1,1.99,-5.26,-12.22,153.0,-2635.0,-6122.0,3079.0,35.0,13.0,2.0,equatorial
-24.3,-61.1,1.99,-4.86,-12.22,153.0,-2435.0,-6122.0,3079.0,53.0,15.0,3.0,equatorial
-22.3,-61.1,1.99,-4.46,-12.22,153.0,-2234.0,-6122.0,3079.0,50.0,13.0,3.0,equatorial
-28.3,-60.1,1.99,-5.66,-12.02,153.0,-2836.0,-6022.0,3079.0,43.0,14.0,3.0,equatorial
-27.3,-60.1,1.99,-5.46,-12.02,153.0,-2735.0,-6022.0,3079.0,35.0,12.0,2.0,equatorial
-5.3,-19.1,1.99,-1.06,-3.82,153.0,-531.0,-1914.0,3079.0,42.0,18.0,2.0,star
-3.3,-19.1,1.99,-0.66,-3.82,153.0,-331.0,-1914.0,3079.0,46.0,18.0,2.0,star
0.7,-19.1,1.99,0.14,-3.82,153.0,70.0,-1914.0,3079.0,40.0,17.0,2.0,star
4.7,-19.1,1.99,0.94,-3.82,153.0,471.0,-1914.0,3079.0,43.0,17.0,2.0,star
5.7,-19.1,1.99,1.14,-3.82,153.0,571.0,-1914.0,3079.0,40.0,18.0,2.0,star
6.7,-19.1,1.99,1.34,-3.82,153.0,671.0,-1914.0,3079.0,37.0,17.0,2.0,star
-6.3,-18.1,1.99,-1.26,-3.62,153.0,-631.0,-1814.0,3079.0,46.0,16.0,2.0,star
-4.3,-18.1,1.99,-0.86,-3.62,153.0,-431.0,-1814.0,3079.0,61.0,21.0,2.0,star
-3.3,-18.1,1.99,-0.66,-3.62,153.0,-331.0,-1814.0,3079.0,51.0,21.0,2.0,star
4.7,-18.1,1.99,0.94,-3.62,153.0,471.0,-1814.0,3079.0,73.0,20.0,3.0,star
6.7,-18.1,1.99,1.34,-3.62,153.0,671.0,-1814.0,3079.0,42.0,19.0,2.0,star
-9.3,-17.1,1.99,-1.86,-3.42,153.0,-932.0,-1713.0,3079.0,46.0,18.0,2.0,star
-6.3,-17.1,1.99,-1.26,-3.42,153.0,-631.0,-1713.0,3079.0,37.0,18.0,2.0,star
-5.3,-17.1,1.99,-1.06,-3.42,153.0,-531.0,-1713.0,3079.0,48.0,21.0,2.0,star
-4.3,-17.1,1.99,-0.86,-3.42,153.0,-431.0,-1713.0,3079.0,56.0,23.0,2.0,star
-3.3,-17.1,1.99,-0.66,-3.42,153.0,-331.0,-1713.0,3079.0,48.0,22.0,2.0,star
-0.3,-17.1,1.99,-0.06,-3.42,153.0,-30.0,-1713.0,3079.0,67.0,22.0,3.0,star
3.7,-17.1,1.99,0.74,-3.42,153.0,371.0,-1713.0,3079.0,55.0,21.0,2.0,star
4.7,-17.1,1.99,0.94,-3.42,153.0,471.0,-1713.0,3079.0,62.0,19.0,3.0,star
5.7,-17.1,1.99,1.14,-3.42,153.0,571.0,-1713.0,3079.0,65.0,22.0,2.0,star
9.7,-17.1,1.99,1.94,-3.42,153.0,972.0,-1713.0,3079.0,43.0,18.0,2.0,star
-11.3,-14.1,1.99,-2.26,-2.82,153.0,-1132.0,-1413.0,3079.0,56.0,16.0,3.0,star
-10.3,-14.1,1.99,-2.06,-2.82,153.0,-1032.0,-1413.0,3079.0,81.0,20.0,3.0,star
-9.3,-14.1,1.99,-1.86,-2.82,153.0,-932.0,-1413.0,3079.0,72.0,20.0,3.0,star
-6.3,-14.1,1.99,-1.26,-2.82,153.0,-631.0,-1413.0,3079.0,112.0,25.0,4.0,star
-5.3,-14.1,1.99,-1.06,-2.82,153.0,-531.0,-1413.0,3079.0,130.0,27.0,4.0,star
-4.3,-14.1,1.99,-0.86,-2.82,153.0,-431.0,-1413.0,3079.0,145.0,29.0,4.0,star
-3.3,-14.1,1.99,-0.66,-2.82,153.0,-331.0,-1413.0,3079.0,151.0,29.0,5.0,star
-0.3,-14.1,1.99,-0.06,-2.82,153.0,-30.0,-1413.0,3079.0,205.0,31.0,6.0,star
0.7,-14.1,1.99,0.14,-2.82,153.0,70.0,-1413.0,3079.0,231.0,32.0,7.0,star
3.7,-14.1,1.99,0.74,-2.82,153.0,371.0,-1413.0,3079.0,227.0,30.0,7.0,star
4.7,-14.1,1.99,0.94,-2.82,153.0,471.0,-1413.0,3079.0,200.0,28.0,7.0,star
5.7,-14.1,1.99,1.14,-2.82,153.0,571.0,-1413.0,3079.0,127.0,28.0,4.0,star
6.7,-14.1,1.99,1.34,-2.82,153.0,671.0,-1413.0,3079.0,127.0,25.0,5.0,star
9.7,-14.1,1.99,1.94,-2.82,153.0,972.0,-1413.0,3079.0,72.0,22.0,3.0,star
10.7,-14.1,1.99,2.14,-2.82,153.0,1072.0,-1413.0,3079.0,65.0,21.0,2.0,star
11.7,-14.1,1.99,2.34,-2.82,153.0,1172.0,-1413.0,3079.0,57.0,20.0,2.0,star
12.7,-14.1,1.99,2.54,-2.82,153.0,1273.0,-1413.0,3079.0,43.0,17.0,2.0,star
-12.3,-13.1,1.99,-2.46,-2.62,153.0,-1232.0,-1313.0,3079.0,48.0,19.0,2.0,star
-11.3,-13.1,1.99,-2.26,-2.62,153.0,-1132.0,-1313.0,3079.0,72.0,20.0,3.0,star
-10.3,-13.1,1.99,-2.06,-2.62,153.0,-1032.0,-1313.0,3079.0,83.0,21.0,3.0,star
-9.3,-13.1,1.99,-1.86,-2.62,153.0,-932.0,-1313.0,3079.0,95.0,23.0,4.0,star
-6.3,-13.1,1.99,-1.26,-2.62,153.0,-631.0,-1313.0,3079.0,172.0,28.0,6.0,star
-5.3,-13.1,1.99,-1.06,-2.62,153.0,-531.0,-1313.0,3079.0,178.0,33.0,5.0,star
-4.3,-13.1,1.99,-0.86,-2.62,153.0,-431.0,-1313.0,3079.0,205.0,33.0,6.0,star
-3.3,-13.1,1.99,-0.66,-2.62,153.0,-331.0,-1313.0,3079.0,220.0,34.0,6.0,star
-0.3,-13.1,1.99,-0.06,-2.62,153.0,-30.0,-1313.0,3079.0,260.0,35.0,7.0,star
0.7,-13.1,1.99,0.14,-2.62,153.0,70.0,-1313.0,3079.0,281.0,37.0,7.0,star
3.7,-13.1,1.99,0.74,-2.62,153.0,371.0,-1313.0,3079.0,241.0,35.0,6.0,star
4.7,-13.1,1.99,0.94,-2.62,153.0,471.0,-1313.0,3079.0,250.0,32.0,7.0,star
5.7,-13.1,1.99,1.14,-2.62,153.0,571.0,-1313.0,3079.0,223.0,34.0,6.0,star
6.7,-13.1,1.99,1.34,-2.62,153.0,671.0,-1313.0,3079.0,171.0,29.0,5.0,star
